,LOCATION,TIME,Value
2150,CRI,2004,45.9034
2151,CRI,2005,52.23729
2152,CRI,2006,58.22922
2153,CRI,2007,63.67787
2154,CRI,2008,72.22629
2155,CRI,2009,77.89078
2156,CRI,2010,82.30154
2157,CRI,2011,86.31621
2158,CRI,2012,90.19652
2159,CRI,2013,94.915
2160,CRI,2014,99.2044
2161,CRI,2015,100.0
2162,CRI,2016,99.98252
2163,CRI,2017,101.6081
2164,CRI,2018,103.865
2165,CRI,2019,106.042
2166,CRI,2020,106.8107
2167,CRI,2021,108.6548
2168,EST,1998,55.47913
2169,EST,1999,57.30778
2170,EST,2000,59.61068
2171,EST,2001,63.03727
2172,EST,2002,65.28891
2173,EST,2003,66.16051
2174,EST,2004,68.17715
2175,EST,2005,70.95859
2176,EST,2006,74.10746
2177,EST,2007,78.99954
2178,EST,2008,87.18575
2179,EST,2009,87.11739
2180,EST,2010,89.70656
2181,EST,2011,94.17565
2182,EST,2012,97.87996
2183,EST,2013,100.6016
2184,EST,2014,100.4948
2185,EST,2015,100.0
2186,EST,2016,100.1487
2187,EST,2017,103.571
2188,EST,2018,107.13
2189,EST,2019,109.5697
2190,EST,2020,109.0826
2191,EST,2021,114.1584
2192,EST,2022,136.3031
2193,IND,1957,1.525411
2194,IND,1958,1.598252
2195,IND,1959,1.671093
2196,IND,1960,1.700837
2197,IND,1961,1.729669
2198,IND,1962,1.792495
2199,IND,1963,1.845304
2200,IND,1964,2.09175
2201,IND,1965,2.289938
2202,IND,1966,2.537294
2203,IND,1967,2.86872
2204,IND,1968,2.961592
2205,IND,1969,2.944293
2206,IND,1970,3.094223
2207,IND,1971,3.189524
2208,IND,1972,3.394996
2209,IND,1973,3.970136
2210,IND,1974,5.105545
2211,IND,1975,5.399033
2212,IND,1976,4.986875
2213,IND,1977,5.401158
2214,IND,1978,5.537431
2215,IND,1979,5.884943
2216,IND,1980,6.552652
2217,IND,1981,7.411872
2218,IND,1982,7.996724
2219,IND,1983,8.945781
2220,IND,1984,9.689973
2221,IND,1985,10.22839
2222,IND,1986,11.1213
2223,IND,1987,12.1001
2224,IND,1988,13.23551
2225,IND,1989,14.17182
2226,IND,1990,15.44321
2227,IND,1991,17.58522
2228,IND,1992,19.65814
2229,IND,1993,20.90189
2230,IND,1994,23.0439
2231,IND,1995,25.40011
2232,IND,1996,27.68032
2233,IND,1997,29.6634
2234,IND,1998,33.58812
2235,IND,1999,35.15663
2236,IND,2000,36.56621
2237,IND,2001,37.94815
2238,IND,2002,39.57885
2239,IND,2003,41.08516
2240,IND,2004,42.63294
2241,IND,2005,44.44328
2242,IND,2006,47.01944
2243,IND,2007,50.01594
2244,IND,2008,54.1919
2245,IND,2009,60.08926
2246,IND,2010,67.29359
2247,IND,2011,73.2547
2248,IND,2012,80.07651
2249,IND,2013,88.81097
2250,IND,2014,94.4533
2251,IND,2015,100.0
2252,IND,2016,104.941
2253,IND,2017,107.555
2254,IND,2018,112.7829
2255,IND,2019,121.4217
2256,IND,2020,128.1744
2257,IND,2021,134.4423
2258,IND,2022,142.3749
2259,IDN,1968,0.6727341
2260,IDN,1969,0.7768726
2261,IDN,1970,0.8732006
2262,IDN,1971,0.9101698
2263,IDN,1972,0.9695287
2264,IDN,1973,1.270489
2265,IDN,1974,1.784932
2266,IDN,1975,2.127027
2267,IDN,1976,2.548788
2268,IDN,1977,2.830482
2269,IDN,1978,3.060107
2270,IDN,1979,3.556848
2271,IDN,1980,4.19834
2272,IDN,1981,4.713305
2273,IDN,1982,5.158496
2274,IDN,1983,5.767186
2275,IDN,1984,6.370147
2276,IDN,1985,6.671107
2277,IDN,1986,7.059543
2278,IDN,1987,7.714574
2279,IDN,1988,8.335238
2280,IDN,1989,8.869989
2281,IDN,1990,9.563551
2282,IDN,1991,10.46435
2283,IDN,1992,11.25164
2284,IDN,1993,12.33988
2285,IDN,1994,13.39272
2286,IDN,1995,14.65436
2287,IDN,1996,15.82279
2288,IDN,1997,16.80794
2289,IDN,1998,26.63236
2290,IDN,1999,32.08609
2291,IDN,2000,33.26962
2292,IDN,2001,37.09566
2293,IDN,2002,41.51009
2294,IDN,2003,44.31506
2295,IDN,2004,47.00235
2296,IDN,2005,51.9156
2297,IDN,2006,58.72105
2298,IDN,2007,62.48305
2299,IDN,2008,68.87299
2300,IDN,2009,71.89404
2301,IDN,2010,75.58522
2302,IDN,2011,79.63361
2303,IDN,2012,83.04153
2304,IDN,2013,88.36657
2305,IDN,2014,94.01755
2306,IDN,2015,100.0
2307,IDN,2016,103.5258
2308,IDN,2017,107.4689
2309,IDN,2018,110.9061
2310,IDN,2019,114.2672
2311,IDN,2020,116.4623
2312,IDN,2021,118.2792
2313,IDN,2022,123.2581
2314,ISR,1970,0.001430831
2315,ISR,1971,0.001602139
2316,ISR,1972,0.001808518
2317,ISR,1973,0.002170807
2318,ISR,1974,0.003032182
2319,ISR,1975,0.004224034
2320,ISR,1976,0.005546615
2321,ISR,1977,0.007466671
2322,ISR,1978,0.01124114
2323,ISR,1979,0.02004409
2324,ISR,1980,0.04630685
2325,ISR,1981,0.1003933
2326,ISR,1982,0.221231
2327,ISR,1983,0.5441209
2328,ISR,1984,2.574865
2329,ISR,1985,10.52587
2330,ISR,1986,15.5746
2331,ISR,1987,18.54839
2332,ISR,1988,21.59778
2333,ISR,1989,25.98286
2334,ISR,1990,30.46875
2335,ISR,1991,36.26512
2336,ISR,1992,40.625
2337,ISR,1993,45.08569
2338,ISR,1994,50.62164
2339,ISR,1995,55.65356
2340,ISR,1996,61.99597
2341,ISR,1997,67.54872
2342,ISR,1998,71.26176
2343,ISR,1999,74.9496
2344,ISR,2000,75.73925
2345,ISR,2001,76.6129
2346,ISR,2002,81.02319
2347,ISR,2003,81.61122
2348,ISR,2004,81.2752
2349,ISR,2005,82.34207
2350,ISR,2006,84.03898
2351,ISR,2007,84.4254
2352,ISR,2008,88.27285
2353,ISR,2009,91.22144
2354,ISR,2010,93.6996
2355,ISR,2011,96.95901
2356,ISR,2012,98.59711
2357,ISR,2013,100.1512
2358,ISR,2014,100.6384
2359,ISR,2015,100.0
2360,ISR,2016,99.45396
2361,ISR,2017,99.69758
2362,ISR,2018,100.5124
2363,ISR,2019,101.3609
2364,ISR,2020,100.7645
2365,ISR,2021,102.2681
2366,ISR,2022,106.7624
2367,LVA,1991,1.050715
2368,LVA,1992,11.05033
2369,LVA,1993,23.09404
2370,LVA,1994,31.39051
2371,LVA,1995,39.23058
2372,LVA,1996,46.13927
2373,LVA,1997,50.03683
2374,LVA,1998,52.36065
2375,LVA,1999,53.59888
2376,LVA,2000,55.02153
2377,LVA,2001,56.38994
2378,LVA,2002,57.48327
2379,LVA,2003,59.1748
2380,LVA,2004,62.83913
2381,LVA,2005,67.0798
2382,LVA,2006,71.46426
2383,LVA,2007,78.67714
2384,LVA,2008,90.79524
2385,LVA,2009,94.00404
2386,LVA,2010,92.98444
2387,LVA,2011,97.04855
2388,LVA,2012,99.2397
2389,LVA,2013,99.21047
2390,LVA,2014,99.82607
2391,LVA,2015,100.0
2392,LVA,2016,100.1406
2393,LVA,2017,103.0751
2394,LVA,2018,105.6875
2395,LVA,2019,108.6588
2396,LVA,2020,108.8969
2397,LVA,2021,112.4641
2398,LVA,2022,131.932
2399,LTU,1991,0.3464583
2400,LTU,1992,3.882483
2401,LTU,1993,19.81821
2402,LTU,1994,34.13779
2403,LTU,1995,47.67262
2404,LTU,1996,59.41209
2405,LTU,1997,64.68851
2406,LTU,1998,67.96664
2407,LTU,1999,68.46113
2408,LTU,2000,69.13315
2409,LTU,2001,70.07829
2410,LTU,2002,70.27556
2411,LTU,2003,69.47842
2412,LTU,2004,70.28722
2413,LTU,2005,72.15579
2414,LTU,2006,74.85378
2415,LTU,2007,79.14828
2416,LTU,2008,87.79592
2417,LTU,2009,91.70551
2418,LTU,2010,92.91531
2419,LTU,2011,96.75297
2420,LTU,2012,99.74261
2421,LTU,2013,100.7874
2422,LTU,2014,100.892
2423,LTU,2015,99.99999
2424,LTU,2016,100.9055
2425,LTU,2017,104.6621
2426,LTU,2018,107.4858
2427,LTU,2019,109.9951
2428,LTU,2020,111.3149
2429,LTU,2021,116.5284
2430,LTU,2022,139.4904
2431,RUS,1992,0.03536987
2432,RUS,1993,0.3445895
2433,RUS,1994,1.404969
2434,RUS,1995,4.178579
2435,RUS,1996,6.173935
2436,RUS,1997,7.085289
2437,RUS,1998,9.046901
2438,RUS,1999,16.8043
2439,RUS,2000,20.29939
2440,RUS,2001,24.65909
2441,RUS,2002,28.55245
2442,RUS,2003,32.45365
2443,RUS,2004,35.9874
2444,RUS,2005,40.55252
2445,RUS,2006,44.4734
2446,RUS,2007,48.47925
2447,RUS,2008,55.32005
2448,RUS,2009,61.76335
2449,RUS,2010,65.99377
2450,RUS,2011,71.56395
2451,RUS,2012,75.19563
2452,RUS,2013,80.27413
2453,RUS,2014,86.55431
2454,RUS,2015,100.0
2455,RUS,2016,107.0424
2456,RUS,2017,110.9852
2457,RUS,2018,114.1797
2458,RUS,2019,119.2839
2459,RUS,2020,123.3177
2460,RUS,2021,131.5731
2461,SAU,1995,66.80762
2462,SAU,1996,67.62405
2463,SAU,1997,67.6627
2464,SAU,1998,67.41149
2465,SAU,1999,66.51238
2466,SAU,2000,65.76412
2467,SAU,2001,65.02694
2468,SAU,2002,65.18768
2469,SAU,2003,65.58675
2470,SAU,2004,65.92486
2471,SAU,2005,66.24079
2472,SAU,2006,67.70406
2473,SAU,2007,70.52586
2474,SAU,2008,77.48693
2475,SAU,2009,81.40562
2476,SAU,2010,85.7522
2477,SAU,2011,90.74831
2478,SAU,2012,93.3494
2479,SAU,2013,96.647
2480,SAU,2014,98.8083
2481,SAU,2015,100.0
2482,SAU,2016,102.0688
2483,SAU,2017,101.2133
2484,SAU,2018,103.7013
2485,SAU,2019,101.5305
2486,SAU,2020,105.0286
2487,SAU,2021,108.246
2488,SAU,2022,110.9241
2489,SVN,1980,0.000400087
2490,SVN,1981,0.0005706159
2491,SVN,1982,0.0007424429
2492,SVN,1983,0.001041005
2493,SVN,1984,0.001599733
2494,SVN,1985,0.002870023
2495,SVN,1986,0.005621988
2496,SVN,1987,0.0130471
2497,SVN,1988,0.0389787
2498,SVN,1989,0.5384687
2499,SVN,1990,3.511266
2500,SVN,1991,7.543355
2501,SVN,1992,23.3794
2502,SVN,1993,30.8052
2503,SVN,1994,37.27177
2504,SVN,1995,42.28994
2505,SVN,1996,46.46161
2506,SVN,1997,50.34565
2507,SVN,1998,54.31851
2508,SVN,1999,57.66213
2509,SVN,2000,62.80083
2510,SVN,2001,68.06333
2511,SVN,2002,73.155
2512,SVN,2003,77.21083
2513,SVN,2004,79.985
2514,SVN,2005,81.94583
2515,SVN,2006,83.96
2516,SVN,2007,87.03083
2517,SVN,2008,91.94583
2518,SVN,2009,92.7175
2519,SVN,2010,94.3875
2520,SVN,2011,96.08916
2521,SVN,2012,98.585
2522,SVN,2013,100.3292
2523,SVN,2014,100.5292
2524,SVN,2015,100.0008
2525,SVN,2016,99.94583
2526,SVN,2017,101.3742
2527,SVN,2018,103.1367
2528,SVN,2019,104.8183
2529,SVN,2020,104.7608
2530,SVN,2021,106.7692
2531,SVN,2022,116.2008
2532,ZAF,1957,1.282509
2533,ZAF,1958,1.326916
2534,ZAF,1959,1.343098
2535,ZAF,1960,1.360408
2536,ZAF,1961,1.389009
2537,ZAF,1962,1.40632
2538,ZAF,1963,1.425136
2539,ZAF,1964,1.461263
2540,ZAF,1965,1.520722
2541,ZAF,1966,1.573784
2542,ZAF,1967,1.62948
2543,ZAF,1968,1.661843
2544,ZAF,1969,1.715657
2545,ZAF,1970,1.801301
2546,ZAF,1971,1.908612
2547,ZAF,1972,2.031254
2548,ZAF,1973,2.222882
2549,ZAF,1974,2.483495
2550,ZAF,1975,2.816928
2551,ZAF,1976,3.127365
2552,ZAF,1977,3.476127
2553,ZAF,1978,3.863215
2554,ZAF,1979,4.376778
2555,ZAF,1980,4.974656
2556,ZAF,1981,5.733502
2557,ZAF,1982,6.572832
2558,ZAF,1983,7.381501
2559,ZAF,1984,8.232327
2560,ZAF,1985,9.573722
2561,ZAF,1986,11.35969
2562,ZAF,1987,13.19549
2563,ZAF,1988,14.88181
2564,ZAF,1989,17.07403
2565,ZAF,1990,19.5192
2566,ZAF,1991,22.51243
2567,ZAF,1992,25.63596
2568,ZAF,1993,28.12712
2569,ZAF,1994,30.64128
2570,ZAF,1995,33.30107
2571,ZAF,1996,35.75007
2572,ZAF,1997,38.82378
2573,ZAF,1998,41.49507
2574,ZAF,1999,43.64513
2575,ZAF,2000,45.97533
2576,ZAF,2001,48.59679
2577,ZAF,2002,53.21092
2578,ZAF,2003,56.23299
2579,ZAF,2004,55.84384
2580,ZAF,2005,56.99582
2581,ZAF,2006,58.84471
2582,ZAF,2007,62.48002
2583,ZAF,2008,68.77461
2584,ZAF,2009,73.73692
2585,ZAF,2010,76.75256
2586,ZAF,2011,80.58962
2587,ZAF,2012,85.2031
2588,ZAF,2013,90.13165
2589,ZAF,2014,95.65658
2590,ZAF,2015,100.0
2591,ZAF,2016,106.5714
2592,ZAF,2017,112.0963
2593,ZAF,2018,117.1599
2594,ZAF,2019,121.9872
2595,ZAF,2020,125.903
2596,ZAF,2021,131.7092
2597,ZAF,2022,140.9812
2598,OECD,1970,7.231771
2599,OECD,1971,7.645235
2600,OECD,1972,8.040258
2601,OECD,1973,8.699416
2602,OECD,1974,9.925063
2603,OECD,1975,11.10282
2604,OECD,1976,12.13061
2605,OECD,1977,13.36469
2606,OECD,1978,14.58917
2607,OECD,1979,16.23092
2608,OECD,1980,18.62971
2609,OECD,1981,20.86432
2610,OECD,1982,23.09222
2611,OECD,1983,25.52303
2612,OECD,1984,27.79029
2613,OECD,1985,29.91275
2614,OECD,1986,31.94985
2615,OECD,1987,34.85724
2616,OECD,1988,38.28592
2617,OECD,1989,40.73209
2618,OECD,1990,43.618
2619,OECD,1991,46.51568
2620,OECD,1992,48.99659
2621,OECD,1993,51.27643
2622,OECD,1994,53.69987
2623,OECD,1995,56.95845
2624,OECD,1996,60.27348
2625,OECD,1997,63.2331
2626,OECD,1998,65.97262
2627,OECD,1999,68.4147
2628,OECD,2000,71.19032
2629,OECD,2001,73.80384
2630,OECD,2002,75.8564
2631,OECD,2003,77.73805
2632,OECD,2004,79.61253
2633,OECD,2005,81.71744
2634,OECD,2006,83.90095
2635,OECD,2007,86.03912
2636,OECD,2008,89.25447
2637,OECD,2009,89.75095
2638,OECD,2010,91.36893
2639,OECD,2011,93.97207
2640,OECD,2012,96.08007
2641,OECD,2013,97.62148
2642,OECD,2014,99.32095
2643,OECD,2015,100.0
2644,OECD,2016,101.197
2645,OECD,2017,103.5058
2646,OECD,2018,106.2044
2647,OECD,2019,108.4014
2648,OECD,2020,109.8613
2649,OECD,2021,114.2413
2650,OECD,2022,125.1529
2651,OECDE,1970,5.229315
2652,OECDE,1971,5.588412
2653,OECDE,1972,5.96682
2654,OECDE,1973,6.504336
2655,OECDE,1974,7.403465
2656,OECDE,1975,8.41224
2657,OECDE,1976,9.372878
2658,OECDE,1977,10.50764
2659,OECDE,1978,11.64061
2660,OECDE,1979,13.08708
2661,OECDE,1980,15.25311
2662,OECDE,1981,17.27339
2663,OECDE,1982,19.22362
2664,OECDE,1983,21.00931
2665,OECDE,1984,22.90199
2666,OECDE,1985,24.73934
2667,OECDE,1986,26.04199
2668,OECDE,1987,27.36303
2669,OECDE,1988,29.19183
2670,OECDE,1989,31.41956
2671,OECDE,1990,33.95695
2672,OECDE,1991,36.81675
2673,OECDE,1992,39.75838
2674,OECDE,1993,42.57286
2675,OECDE,1994,46.05733
2676,OECDE,1995,49.91447
2677,OECDE,1996,53.54633
2678,OECDE,1997,57.23543
2679,OECDE,1998,61.08132
2680,OECDE,1999,64.25906
2681,OECDE,2000,67.76001
2682,OECDE,2001,71.33865
2683,OECDE,2002,74.59593
2684,OECDE,2003,76.78583
2685,OECDE,2004,78.61141
2686,OECDE,2005,80.4684
2687,OECDE,2006,82.50179
2688,OECDE,2007,84.66837
2689,OECDE,2008,87.92489
2690,OECDE,2009,88.90624
2691,OECDE,2010,90.84122
2692,OECDE,2011,93.62693
2693,OECDE,2012,96.29423
2694,OECDE,2013,98.04847
2695,OECDE,2014,99.27029
2696,OECDE,2015,100.0
2697,OECDE,2016,101.0069
2698,OECDE,2017,103.5141
2699,OECDE,2018,106.6406
2700,OECDE,2019,109.4274
2701,OECDE,2020,111.1751
2702,OECDE,2021,115.738
2703,OECDE,2022,131.6899
2704,G-7,1970,16.42706
2705,G-7,1971,17.26799
2706,G-7,1972,18.04557
2707,G-7,1973,19.43108
2708,G-7,1974,22.00448
2709,G-7,1975,24.44403
2710,G-7,1976,26.41477
2711,G-7,1977,28.57361
2712,G-7,1978,30.61871
2713,G-7,1979,33.57975
2714,G-7,1980,37.78846
2715,G-7,1981,41.62843
2716,G-7,1982,44.6347
2717,G-7,1983,46.71804
2718,G-7,1984,48.88005
2719,G-7,1985,50.81856
2720,G-7,1986,51.85231
2721,G-7,1987,53.36369
2722,G-7,1988,55.11224
2723,G-7,1989,57.50396
2724,G-7,1990,60.30233
2725,G-7,1991,62.9857
2726,G-7,1992,65.0293
2727,G-7,1993,66.90497
2728,G-7,1994,68.42188
2729,G-7,1995,70.02609
2730,G-7,1996,71.65904
2731,G-7,1997,73.14376
2732,G-7,1998,74.11462
2733,G-7,1999,75.22071
2734,G-7,2000,76.95082
2735,G-7,2001,78.5737
2736,G-7,2002,79.6408
2737,G-7,2003,81.0721
2738,G-7,2004,82.73392
2739,G-7,2005,84.73501
2740,G-7,2006,86.79533
2741,G-7,2007,88.73729
2742,G-7,2008,91.62331
2743,G-7,2009,91.50932
2744,G-7,2010,92.74338
2745,G-7,2011,95.13094
2746,G-7,2012,96.90629
2747,G-7,2013,98.17889
2748,G-7,2014,99.70381
2749,G-7,2015,100.0
2750,G-7,2016,100.8669
2751,G-7,2017,102.6516
2752,G-7,2018,104.7952
2753,G-7,2019,106.389
2754,G-7,2020,107.2799
2755,G-7,2021,111.0284
2756,G-7,2022,118.9605
2757,G-20,1996,48.62934
2758,G-20,1997,51.67455
2759,G-20,1998,55.09073
2760,G-20,1999,58.45313
2761,G-20,2000,61.05713
2762,G-20,2001,63.6901
2763,G-20,2002,65.92937
2764,G-20,2003,68.1423
2765,G-20,2004,70.22998
2766,G-20,2005,72.5429
2767,G-20,2006,74.96106
2768,G-20,2007,77.49304
2769,G-20,2008,81.34871
2770,G-20,2009,82.99203
2771,G-20,2010,85.70564
2772,G-20,2011,89.263
2773,G-20,2012,92.15197
2774,G-20,2013,95.04594
2775,G-20,2014,97.68785
2776,G-20,2015,100.0
2777,G-20,2016,102.2481
2778,G-20,2017,104.6495
2779,G-20,2018,107.9146
2780,G-20,2019,111.7604
2781,G-20,2020,114.772
2782,G-20,2021,119.6893
2783,G-20,2022,129.9384
2784,EA19,1990,58.93767
2785,EA19,1991,61.48111
2786,EA19,1992,63.79924
2787,EA19,1993,65.95731
2788,EA19,1994,67.82487
2789,EA19,1995,69.55606
2790,EA19,1996,71.18776
2791,EA19,1997,72.40128
2792,EA19,1998,73.28747
2793,EA19,1999,74.14701
2794,EA19,2000,75.77
2795,EA19,2001,77.61
2796,EA19,2002,79.37
2797,EA19,2003,81.05
2798,EA19,2004,82.82
2799,EA19,2005,84.64
2800,EA19,2006,86.51
2801,EA19,2007,88.39
2802,EA19,2008,91.35
2803,EA19,2009,91.66
2804,EA19,2010,93.13
2805,EA19,2011,95.66
2806,EA19,2012,98.06
2807,EA19,2013,99.39
2808,EA19,2014,99.81
2809,EA19,2015,100.0
2810,EA19,2016,100.23
2811,EA19,2017,101.77
2812,EA19,2018,103.55
2813,EA19,2019,104.79
2814,EA19,2020,105.05
2815,EA19,2021,107.77
2816,EA19,2022,116.83
2817,EU27_2020,2000,73.13
2818,EU27_2020,2001,75.73
2819,EU27_2020,2002,77.81
2820,EU27_2020,2003,79.59
2821,EU27_2020,2004,81.55
2822,EU27_2020,2005,83.45
2823,EU27_2020,2006,85.38
2824,EU27_2020,2007,87.41
2825,EU27_2020,2008,90.64
2826,EU27_2020,2009,91.35
2827,EU27_2020,2010,93.03
2828,EU27_2020,2011,95.69
2829,EU27_2020,2012,98.19
2830,EU27_2020,2013,99.49
2831,EU27_2020,2014,99.89
2832,EU27_2020,2015,100.0
2833,EU27_2020,2016,100.18
2834,EU27_2020,2017,101.74
2835,EU27_2020,2018,103.57
2836,EU27_2020,2019,105.04
2837,EU27_2020,2020,105.76
2838,EU27_2020,2021,108.82
2839,EU27_2020,2022,118.82
